NP_852114.2		B4E0V9	B4E0V9_HUMAN	unreviewed	cDNA FLJ61198, highly similar to Homo sapiens CD300 antigen like family member E (CD300LE), mRNA		Homo sapiens (Human)	246
NP_001120838.1,NP_852122.1,NP_852123.1,NP_852124.1,NP_852125.1,NP_852126.1	NP_852125.1 -> P23760-5,NP_852124.1 -> P23760-8,NP_852123.1 -> P23760-7,NP_852122.1 -> P23760-1,NP_001120838.1 -> P23760-6,NP_852126.1 -> P23760-4	P23760	PAX3_HUMAN	reviewed	Paired box protein Pax-3 (HuP2)	PAX3 HUP2	Homo sapiens (Human)	479
NP_001308213.1,NP_852106.1,NP_852127.2	NP_852106.1 -> Q7Z7F7-1,NP_852127.2 -> Q7Z7F7-2,NP_001308213.1 -> Q7Z7F7-1	Q7Z7F7	RM55_HUMAN	reviewed	39S ribosomal protein L55, mitochondrial (L55mt) (MRP-L55) (Mitochondrial large ribosomal subunit protein bL31m) (Mitochondrial large ribosomal subunit protein mL55)	MRPL55 UNQ5835/PRO19675	Homo sapiens (Human)	128
NP_612419.1,NP_852137.1	NP_612419.1 -> Q96FZ5-1,NP_852137.1 -> Q96FZ5-2	Q96FZ5	CKLF7_HUMAN	reviewed	CKLF-like MARVEL transmembrane domain-containing protein 7 (Chemokine-like factor superfamily member 7)	CMTM7 CKLFSF7	Homo sapiens (Human)	175
NP_001076582.1,NP_001182582.1,NP_001182583.1,NP_115916.3,NP_852150.2	NP_001182583.1 -> Q8N5A5-3,NP_001182582.1 -> Q8N5A5-2,NP_115916.3 -> Q8N5A5-1,NP_852150.2 -> Q8N5A5-2,NP_001076582.1 -> Q8N5A5-2	Q8N5A5	ZGPAT_HUMAN	reviewed	Zinc finger CCCH-type with G patch domain-containing protein (G patch domain-containing protein 6) (Zinc finger CCCH domain-containing protein 9) (Zinc finger and G patch domain-containing protein)	ZGPAT GPATC6 GPATCH6 KIAA1847 ZC3H9 ZC3HDC9 ZIP	Homo sapiens (Human)	531
NP_001076582.1,NP_001182582.1,NP_852150.2		A0A0S2Z5X3	A0A0S2Z5X3_HUMAN	unreviewed	Zinc finger CCCH-type with G patch domain-containing protein (Fragment)	ZGPAT	Homo sapiens (Human)	511
NP_852466.1		P59923	ZN445_HUMAN	reviewed	Zinc finger protein 445 (ZFP445) (Zinc finger protein 168) (Zinc finger protein with KRAB and SCAN domains 15)	ZNF445 ZFP445 ZKSCAN15 ZNF168	Homo sapiens (Human)	1031
NP_005641.1,NP_852469.1	NP_005641.1 -> Q9UGU0-1,NP_852469.1 -> Q9UGU0-2	Q9UGU0	TCF20_HUMAN	reviewed	Transcription factor 20 (TCF-20) (Nuclear factor SPBP) (Protein AR1) (Stromelysin-1 PDGF-responsive element-binding protein) (SPRE-binding protein)	TCF20 KIAA0292 SPBP	Homo sapiens (Human)	1960
NP_258412.1,NP_852470.1	NP_852470.1 -> Q9BY32-2,NP_258412.1 -> Q9BY32-1	Q9BY32	ITPA_HUMAN	reviewed	Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase) (EC 3.6.1.9) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase) (Putative oncogene protein hlc14-06-p)	ITPA C20orf37 My049 OK/SW-cl.9	Homo sapiens (Human)	194
NP_001189473.1,NP_001189474.1,NP_001189475.1,NP_001904.2,NP_852477.1	NP_852477.1 -> Q13948-2,NP_001189475.1 -> Q13948-9,NP_001189473.1 -> Q13948-10,NP_001904.2 -> Q13948-1	Q13948	CASP_HUMAN	reviewed	Protein CASP	CUX1 CUTL1	Homo sapiens (Human)	678
NP_852477.1		Q3LIA3	Q3LIA3_HUMAN	unreviewed	Protein CASP	Nbla10317	Homo sapiens (Human)	484
NP_852478.1		P56199	ITA1_HUMAN	reviewed	Integrin alpha-1 (CD49 antigen-like family member A) (Laminin and collagen receptor) (VLA-1) (CD antigen CD49a)	ITGA1	Homo sapiens (Human)	1179
NP_001229393.1,NP_115568.2,NP_852606.1	NP_852606.1 -> Q9UD71-2,NP_115568.2 -> Q9UD71-1,NP_001229393.1 -> Q9UD71-2	Q9UD71	PPR1B_HUMAN	reviewed	Protein phosphatase 1 regulatory subunit 1B (DARPP-32) (Dopamine- and cAMP-regulated neuronal phosphoprotein)	PPP1R1B DARPP32	Homo sapiens (Human)	204
NP_001229393.1,NP_852606.1		A0A024R1R3	A0A024R1R3_HUMAN	unreviewed	DARPP-32 (Dopamine- and cAMP-regulated neuronal phosphoprotein) (Protein phosphatase 1 regulatory subunit 1B)	PPP1R1B hCG_30016	Homo sapiens (Human)	168
NP_009147.3,NP_852608.1	NP_009147.3 -> Q9UPZ3-2,NP_852608.1 -> Q9UPZ3-1	Q9UPZ3	HPS5_HUMAN	reviewed	Hermansky-Pudlak syndrome 5 protein (Alpha-integrin-binding protein 63) (Ruby-eye protein 2 homolog) (Ru2)	HPS5 AIBP63 KIAA1017	Homo sapiens (Human)	1129
NP_852615.1	NP_852615.1 -> Q7Z2W9-1	Q7Z2W9	RM21_HUMAN	reviewed	39S ribosomal protein L21, mitochondrial (L21mt) (MRP-L21) (Mitochondrial large ribosomal subunit protein bL21m)	MRPL21	Homo sapiens (Human)	205
NP_114118.2,NP_852660.1	NP_114118.2 -> Q9BQS2-1,NP_852660.1 -> Q9BQS2-2	Q9BQS2	SYT15_HUMAN	reviewed	Synaptotagmin-15 (Chr10Syt) (Synaptotagmin XV) (SytXV)	SYT15	Homo sapiens (Human)	421
NP_852664.1		A0A2X0SFG1	A0A2X0SFG1_HUMAN	unreviewed	Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha (Phosphatidylinositol 3-kinase regulatory subunit alpha) (Fragment)	PIK3R1	Homo sapiens (Human)	724
NP_852556.2,NP_852664.1,NP_852665.1	NP_852665.1 -> P27986-3,NP_852664.1 -> P27986-1,NP_852556.2 -> P27986-2	P27986	P85A_HUMAN	reviewed	Phosphatidylinositol 3-kinase regulatory subunit alpha (PI3-kinase regulatory subunit alpha) (PI3K regulatory subunit alpha) (PtdIns-3-kinase regulatory subunit alpha) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha) (PI3-kinase subunit p85-alpha) (PtdIns-3-kinase regulatory subunit p85-alpha)	PIK3R1 GRB1	Homo sapiens (Human)	724
NP_001184166.1,NP_001184167.1,NP_001184168.1,NP_001184169.1,NP_008926.2,NP_853509.1	NP_008926.2 -> Q8WVV5-1,NP_853509.1 -> Q8WVV5-4,NP_001184166.1 -> Q8WVV5-1,NP_001184167.1 -> Q8WVV5-2,NP_001184168.1 -> Q8WVV5-5,NP_001184169.1 -> Q8WVV5-3	Q8WVV5	BT2A2_HUMAN	reviewed	Butyrophilin subfamily 2 member A2	BTN2A2 BT2.2 BTF2	Homo sapiens (Human)	523
NP_853512.1		Q7Z3Z0	K1C25_HUMAN	reviewed	Keratin, type I cytoskeletal 25 (Cytokeratin-25) (CK-25) (Keratin-25) (K25) (Keratin-25A) (K25A) (Type I inner root sheath-specific keratin-K25irs1)	KRT25 KRT25A	Homo sapiens (Human)	450
NP_853512.1		Q6ZPD6	Q6ZPD6_HUMAN	unreviewed	cDNA FLJ25992 fis, clone DMC03508		Homo sapiens (Human)	379
NP_853513.2		Q7Z3Y7	K1C28_HUMAN	reviewed	Keratin, type I cytoskeletal 28 (Cytokeratin-28) (CK-28) (Keratin-25D) (K25D) (Keratin-28) (K28) (Type I inner root sheath-specific keratin-K25irs4)	KRT28 KRT25D	Homo sapiens (Human)	464
NP_853514.1		Q7Z443	PK1L3_HUMAN	reviewed	Polycystic kidney disease protein 1-like 3 (PC1-like 3 protein) (Polycystin-1L3)	PKD1L3	Homo sapiens (Human)	1732
NP_853515.2		Q7Z3Y8	K1C27_HUMAN	reviewed	Keratin, type I cytoskeletal 27 (Cytokeratin-27) (CK-27) (Keratin-25C) (K25C) (Keratin-27) (K27) (Type I inner root sheath-specific keratin-K25irs3)	KRT27 KRT25C	Homo sapiens (Human)	459
NP_853516.1		Q8NFK1	CXG3_HUMAN	reviewed	Gap junction gamma-3 protein (Connexin-30.2) (Cx30.2) (Connexin-31.3) (Cx31.3) (Gap junction epsilon-1 protein)	GJC3 GJE1	Homo sapiens (Human)	279
NP_853517.2		Q7Z3Y9	K1C26_HUMAN	reviewed	Keratin, type I cytoskeletal 26 (Cytokeratin-26) (CK-26) (Keratin-25B) (K25B) (Keratin-26) (K26) (Type I inner root sheath-specific keratin-K25irs2)	KRT26 KRT25B	Homo sapiens (Human)	468
NP_001189472.1,NP_001189473.1,NP_001189474.1,NP_852477.1,NP_853530.2	NP_853530.2 -> P39880-1,NP_001189474.1 -> P39880-9,NP_001189472.1 -> P39880-3	P39880	CUX1_HUMAN	reviewed	Homeobox protein cut-like 1 (CCAAT displacement protein) (CDP) (CDP/Cux p200) (Homeobox protein cux-1) [Cleaved into: CDP/Cux p110]	CUX1 CUTL1	Homo sapiens (Human)	1505
NP_853553.1	NP_853553.1 -> Q9Y679-2	Q9Y679	AUP1_HUMAN	reviewed	Lipid droplet-regulating VLDL assembly factor AUP1 (Ancient ubiquitous protein 1)	AUP1	Homo sapiens (Human)	410
NP_001257348.1,NP_853559.1	NP_001257348.1 -> O95620-1,NP_853559.1 -> O95620-1	O95620	DUS4L_HUMAN	reviewed	tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like (EC 1.3.1.-) (pp35) (tRNA-dihydrouridine synthase 4-like)	DUS4L	Homo sapiens (Human)	317
NP_001257348.1,NP_853559.1		A4D0R5	A4D0R5_HUMAN	unreviewed	tRNA-dihydrouridine synthase (EC 1.3.1.-)	PP35 DUS4L hCG_16934 tcag7.44	Homo sapiens (Human)	317
NP_853631.1		Q3LI77	KR134_HUMAN	reviewed	Keratin-associated protein 13-4	KRTAP13-4 KAP13.4	Homo sapiens (Human)	160
NP_853633.1		Q3LI64	KRA61_HUMAN	reviewed	Keratin-associated protein 6-1	KRTAP6-1 C21orf103 KAP6.1	Homo sapiens (Human)	71
NP_853637.2		Q8IUC3	KRA71_HUMAN	reviewed	Keratin-associated protein 7-1 (High tyrosine-glycine keratin-associated protein 7.1)	KRTAP7-1 KAP7.1 KRTAP7.1	Homo sapiens (Human)	87
NP_853638.1		Q8IUB9	KR191_HUMAN	reviewed	Keratin-associated protein 19-1 (High tyrosine-glycine keratin-associated protein 19.1)	KRTAP19-1 KAP19.1 KRTAP19.1	Homo sapiens (Human)	90
NP_853639.1		Q3LHN2	KR192_HUMAN	reviewed	Keratin-associated protein 19-2	KRTAP19-2 KAP19.2	Homo sapiens (Human)	52
NP_853640.1		Q7Z4W3	KR193_HUMAN	reviewed	Keratin-associated protein 19-3 (GTHRP) (Glycine/tyrosine-rich protein)	KRTAP19-3 KAP19.3	Homo sapiens (Human)	81
NP_853641.1		Q3LI73	KR194_HUMAN	reviewed	Keratin-associated protein 19-4	KRTAP19-4 KAP19.4	Homo sapiens (Human)	84
NP_853643.1		Q3LI70	KR196_HUMAN	reviewed	Keratin-associated protein 19-6	KRTAP19-6 KAP19.6	Homo sapiens (Human)	58
NP_853643.1		A4FU57	A4FU57_HUMAN	unreviewed	KRTAP19-6 protein (Fragment)	KRTAP19-6	Homo sapiens (Human)	76
NP_853646.1		Q3LI63	KR201_HUMAN	reviewed	Keratin-associated protein 20-1	KRTAP20-1 KAP20.1	Homo sapiens (Human)	56
NP_853648.1		Q3LI59	KR212_HUMAN	reviewed	Keratin-associated protein 21-2	KRTAP21-2 KAP21.2	Homo sapiens (Human)	83
NP_853651.1		Q3MIV0	KR221_HUMAN	reviewed	Keratin-associated protein 22-1	KRTAP22-1 KAP22.1	Homo sapiens (Human)	48
NP_853652.1		Q52LG2	KR132_HUMAN	reviewed	Keratin-associated protein 13-2	KRTAP13-2 KAP13.2	Homo sapiens (Human)	175
NP_853654.1		Q3LI76	KR151_HUMAN	reviewed	Keratin-associated protein 15-1	KRTAP15-1 KAP15.1	Homo sapiens (Human)	137
NP_001027539.1,NP_003701.1,NP_857593.1	NP_001027539.1 -> O43278-2,NP_857593.1 -> O43278-1,NP_003701.1 -> O43278-2	O43278	SPIT1_HUMAN	reviewed	Kunitz-type protease inhibitor 1 (Hepatocyte growth factor activator inhibitor type 1) (HAI-1)	SPINT1 HAI1 UNQ223/PRO256	Homo sapiens (Human)	529
NP_001287760.1,NP_857594.2	NP_001287760.1 -> Q8TCI5-3,NP_857594.2 -> Q8TCI5-1	Q8TCI5	PIFO_HUMAN	reviewed	Protein pitchfork	PIFO C1orf88	Homo sapiens (Human)	191
NP_857595.3	NP_857595.3 -> Q8N468-1	Q8N468	MFD4A_HUMAN	reviewed	Major facilitator superfamily domain-containing protein 4A (Major facilitator superfamily domain-containing protein 4)	MFSD4A MFSD4 UNQ3064/PRO9894	Homo sapiens (Human)	514
NP_857595.3		Q96KX6	Q96KX6_HUMAN	unreviewed	MFSD4 protein (Fragment)	MFSD4	Homo sapiens (Human)	37
NP_857596.2	NP_857596.2 -> Q05D60-1	Q05D60	DEUP1_HUMAN	reviewed	Deuterosome assembly protein 1 (Coiled-coil domain-containing protein 67)	DEUP1 CCDC67	Homo sapiens (Human)	604
NP_857597.1		A4D1E1	Z804B_HUMAN	reviewed	Zinc finger protein 804B	ZNF804B	Homo sapiens (Human)	1349
NP_858041.2,NP_858042.2	NP_858042.2 -> Q2M2W7-2,NP_858041.2 -> Q2M2W7-1	Q2M2W7	CQ058_HUMAN	reviewed	UPF0450 protein C17orf58	C17orf58	Homo sapiens (Human)	97
NP_001167559.1,NP_006525.2,NP_858045.1	NP_006525.2 -> Q9Y6Q9-5,NP_001167559.1 -> Q9Y6Q9-3,NP_858045.1 -> Q9Y6Q9-1	Q9Y6Q9	NCOA3_HUMAN	reviewed	Nuclear receptor coactivator 3 (NCoA-3) (EC 2.3.1.48) (ACTR) (Amplified in breast cancer 1 protein) (AIB-1) (CBP-interacting protein) (pCIP) (Class E basic helix-loop-helix protein 42) (bHLHe42) (Receptor-associated coactivator 3) (RAC-3) (Steroid receptor coactivator protein 3) (SRC-3) (Thyroid hormone receptor activator molecule 1) (TRAM-1)	NCOA3 AIB1 BHLHE42 RAC3 TRAM1	Homo sapiens (Human)	1424
NP_859012.1		P59991	KR122_HUMAN	reviewed	Keratin-associated protein 12-2 (High sulfur keratin-associated protein 12.2) (Keratin-associated protein 12.2)	KRTAP12-2 KAP12.2 KRTAP12.2	Homo sapiens (Human)	146
NP_859014.1		P59990	KR121_HUMAN	reviewed	Keratin-associated protein 12-1 (High sulfur keratin-associated protein 12.1) (Keratin-associated protein 12.1)	KRTAP12-1 KAP12.1 KRTAP12.1	Homo sapiens (Human)	96
NP_859016.1		P60014	KR10A_HUMAN	reviewed	Keratin-associated protein 10-10 (High sulfur keratin-associated protein 10.10) (Keratin-associated protein 10.10) (Keratin-associated protein 18-10) (Keratin-associated protein 18.10)	KRTAP10-10 KAP10.10 KAP18-10 KRTAP10.10 KRTAP18-1 KRTAP18.10	Homo sapiens (Human)	251
NP_859050.1,NP_859051.1	NP_859051.1 -> P30154-3,NP_859050.1 -> P30154-2	P30154	2AAB_HUMAN	reviewed	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform (PP2A subunit A isoform PR65-beta) (PP2A subunit A isoform R1-beta)	PPP2R1B	Homo sapiens (Human)	601
NP_859052.3		Q6ZRP7	QSOX2_HUMAN	reviewed	Sulfhydryl oxidase 2 (EC 1.8.3.2) (Neuroblastoma-derived sulfhydryl oxidase) (Quiescin Q6-like protein 1)	QSOX2 QSCN6L1 SOXN	Homo sapiens (Human)	698
NP_005252.1,NP_859053.1		P55040	GEM_HUMAN	reviewed	GTP-binding protein GEM (GTP-binding mitogen-induced T-cell protein) (RAS-like protein KIR)	GEM KIR	Homo sapiens (Human)	296
NP_005252.1,NP_859053.1		A0A024R9F5	A0A024R9F5_HUMAN	unreviewed	GTP-binding protein	GEM hCG_21652	Homo sapiens (Human)	296
NP_859058.2		Q86WR6	CQ064_HUMAN	reviewed	Uncharacterized protein C17orf64	C17orf64	Homo sapiens (Human)	236
NP_859059.1		Q7Z5W3	BN3D2_HUMAN	reviewed	RNA 5'-monophosphate methyltransferase (EC 2.1.1.-) (BCDIN3 domain-containing protein)	BCDIN3D	Homo sapiens (Human)	292
NP_859061.3		Q8WWF5	ZNRF4_HUMAN	reviewed	E3 ubiquitin-protein ligase ZNRF4 (EC 2.3.2.27) (Nixin) (RING finger protein 204) (RING-type E3 ubiquitin transferase ZNRF4) (Zinc/RING finger protein 4)	ZNRF4 RNF204	Homo sapiens (Human)	429
NP_001258785.1,NP_859062.1	NP_001258785.1 -> Q7Z6J2-2,NP_859062.1 -> Q7Z6J2-1	Q7Z6J2	GRASP_HUMAN	reviewed	Protein TAMALIN (General receptor for phosphoinositides 1-associated scaffold protein) (GRP1-associated scaffold protein)	TAMALIN GRASP	Homo sapiens (Human)	395
NP_001307198.1,NP_859063.3	NP_859063.3 -> Q5T7N3-1,NP_001307198.1 -> Q5T7N3-2	Q5T7N3	KANK4_HUMAN	reviewed	KN motif and ankyrin repeat domain-containing protein 4 (Ankyrin repeat domain-containing protein 38)	KANK4 ANKRD38	Homo sapiens (Human)	995
NP_001116241.1,NP_859065.2		Q86VQ0	LCA5_HUMAN	reviewed	Lebercilin (Leber congenital amaurosis 5 protein)	LCA5 C6orf152	Homo sapiens (Human)	697
NP_001116241.1,NP_859065.2		A0A384MDJ7	A0A384MDJ7_HUMAN	unreviewed	Epididymis secretory sperm binding protein		Homo sapiens (Human)	697
NP_859066.1		Q53ET0	CRTC2_HUMAN	reviewed	CREB-regulated transcription coactivator 2 (Transducer of regulated cAMP response element-binding protein 2) (TORC-2) (Transducer of CREB protein 2)	CRTC2 TORC2	Homo sapiens (Human)	693
NP_859070.3	NP_859070.3 -> Q5TGY1-1	Q5TGY1	TMCO4_HUMAN	reviewed	Transmembrane and coiled-coil domain-containing protein 4	TMCO4	Homo sapiens (Human)	634
NP_001020769.1,NP_001274529.1,NP_001274531.1,NP_859071.2	NP_001274529.1 -> Q7Z6I6-3,NP_001020769.1 -> Q7Z6I6-1	Q7Z6I6	RHG30_HUMAN	reviewed	Rho GTPase-activating protein 30 (Rho-type GTPase-activating protein 30)	ARHGAP30	Homo sapiens (Human)	1101
NP_859071.2		A0A0A0MRJ9	A0A0A0MRJ9_HUMAN	unreviewed	Rho GTPase-activating protein 30	ARHGAP30	Homo sapiens (Human)	890
NP_859072.1	NP_859072.1 -> Q6PIV2-1	Q6PIV2	FOXR1_HUMAN	reviewed	Forkhead box protein R1 (Forkhead box protein N5)	FOXR1 FOXN5 DLNB13	Homo sapiens (Human)	292
NP_859074.1		Q86XE3	MICU3_HUMAN	reviewed	Calcium uptake protein 3, mitochondrial (EF-hand domain-containing family member A2)	MICU3 EFHA2	Homo sapiens (Human)	530
NP_859075.2		Q4V9L6	TM119_HUMAN	reviewed	Transmembrane protein 119 (Osteoblast induction factor) (OBIF)	TMEM119 PSEC0199 UNQ731/PRO1415	Homo sapiens (Human)	283
NP_859076.3	NP_859076.3 -> Q96IZ6-1	Q96IZ6	MET2A_HUMAN	reviewed	tRNA N(3)-methylcytidine methyltransferase METTL2A (EC 2.1.1.-) (Methyltransferase-like protein 2A)	METTL2A METTL2 HSPC266	Homo sapiens (Human)	378
NP_859076.3		B3KM33	B3KM33_HUMAN	unreviewed	cDNA FLJ10129 fis, clone HEMBA1003033, highly similar to Methyltransferase-like protein 2		Homo sapiens (Human)	108
NP_859077.1		Q7Z713	ANR37_HUMAN	reviewed	Ankyrin repeat domain-containing protein 37 (Low-density lipoprotein receptor-related protein 2-binding protein) (hLrp2bp)	ANKRD37 LPR2BP	Homo sapiens (Human)	158
NP_859078.1		Q7Z6I5	SPT12_HUMAN	reviewed	Spermatogenesis-associated protein 12 (Spermatogenesis-related protein 5)	SPATA12 SRG5	Homo sapiens (Human)	190
NP_859078.1		A0A140VJV7	A0A140VJV7_HUMAN	unreviewed	Testicular tissue protein Li 184		Homo sapiens (Human)	190
NP_001177808.1,NP_001177811.1,NP_002543.2,NP_859525.1	NP_002543.2 -> O43929-1,NP_859525.1 -> O43929-1,NP_001177811.1 -> O43929-3,NP_001177808.1 -> O43929-1	O43929	ORC4_HUMAN	reviewed	Origin recognition complex subunit 4	ORC4 ORC4L	Homo sapiens (Human)	436
NP_001182684.1,NP_859529.2	NP_001182684.1 -> Q5NUL3-2,NP_859529.2 -> Q5NUL3-1	Q5NUL3	FFAR4_HUMAN	reviewed	Free fatty acid receptor 4 (G-protein coupled receptor 120) (G-protein coupled receptor 129) (G-protein coupled receptor GT01) (G-protein coupled receptor PGR4) (Omega-3 fatty acid receptor 1)	FFAR4 GPR120 GPR129 O3FAR1 PGR4	Homo sapiens (Human)	361
NP_001182684.1,NP_859529.2		B4DWG6	B4DWG6_HUMAN	unreviewed	cDNA FLJ52634, highly similar to G-protein coupled receptor 120		Homo sapiens (Human)	361
NP_071358.1,NP_859530.1		Q96G23	CERS2_HUMAN	reviewed	Ceramide synthase 2 (CerS2) (EC 2.3.1.-) (LAG1 longevity assurance homolog 2) (SP260) (Sphingosine N-acyltransferase CERS2) (EC 2.3.1.24) (Tumor metastasis-suppressor gene 1 protein)	CERS2 LASS2 TMSG1	Homo sapiens (Human)	380
NP_002544.1,NP_859531.1	NP_002544.1 -> O43913-1,NP_859531.1 -> O43913-2	O43913	ORC5_HUMAN	reviewed	Origin recognition complex subunit 5	ORC5 ORC5L	Homo sapiens (Human)	435
NP_002544.1,NP_859531.1		Q53FC8	Q53FC8_HUMAN	unreviewed	Origin recognition complex subunit 5 isoform 1 variant (Fragment)		Homo sapiens (Human)	435
NP_001193934.1,NP_861421.2		A6NK53	ZN233_HUMAN	reviewed	Zinc finger protein 233	ZNF233	Homo sapiens (Human)	670
NP_001159474.2,NP_001159475.2,NP_001159476.2,NP_861438.3	NP_861438.3 -> Q6NTF7-3,NP_001159474.2 -> Q6NTF7-2,NP_001159475.2 -> Q6NTF7-1	Q6NTF7	ABC3H_HUMAN	reviewed	DNA dC->dU-editing enzyme APOBEC-3H (EC 3.5.4.38) (APOBEC-related protein 10) (ARP-10) (Apolipoprotein B mRNA-editing enzyme catalytic polypeptide-like 3H) (A3H)	APOBEC3H	Homo sapiens (Human)	200
NP_861438.3		B7TQM3	B7TQM3_HUMAN	unreviewed	APOBEC3H	APOBEC3H	Homo sapiens (Human)	183
NP_001138489.1,NP_861439.3	NP_861439.3 -> Q495N2-1,NP_001138489.1 -> Q495N2-3	Q495N2	S36A3_HUMAN	reviewed	Proton-coupled amino acid transporter 3 (Proton/amino acid transporter 3) (Solute carrier family 36 member 3) (Tramdorin-2)	SLC36A3 PAT3 TRAMD2	Homo sapiens (Human)	470
NP_001099013.1,NP_065962.1,NP_861440.2	NP_001099013.1 -> Q9HCM2-2,NP_861440.2 -> Q9HCM2-3,NP_065962.1 -> Q9HCM2-1	Q9HCM2	PLXA4_HUMAN	reviewed	Plexin-A4	PLXNA4 KIAA1550 PLXNA4A PLXNA4B UNQ2820/PRO34003	Homo sapiens (Human)	1894
NP_861441.2	NP_861441.2 -> Q495M3-1	Q495M3	S36A2_HUMAN	reviewed	Proton-coupled amino acid transporter 2 (Proton/amino acid transporter 2) (Solute carrier family 36 member 2) (Tramdorin-1)	SLC36A2 PAT2 TRAMD1	Homo sapiens (Human)	483
NP_001116314.1,NP_001186548.1,NP_001186550.1,NP_001186551.1,NP_861447.3	NP_001186548.1 -> Q8NI08-1,NP_001186551.1 -> Q8NI08-5,NP_001186550.1 -> Q8NI08-7,NP_861447.3 -> Q8NI08-1,NP_001116314.1 -> Q8NI08-2	Q8NI08	NCOA7_HUMAN	reviewed	Nuclear receptor coactivator 7 (140 kDa estrogen receptor-associated protein) (Estrogen nuclear receptor coactivator 1)	NCOA7 ERAP140 ESNA1 Nbla00052 Nbla10993	Homo sapiens (Human)	942
NP_001116314.1,NP_001186548.1,NP_001186550.1,NP_001186551.1,NP_861447.3		Q8N3C8	Q8N3C8_HUMAN	unreviewed	Uncharacterized protein DKFZp761B2210 (Fragment)	DKFZp761B2210	Homo sapiens (Human)	861
NP_861448.2	NP_861448.2 -> Q6ZXV5-2	Q6ZXV5	TMTC3_HUMAN	reviewed	Protein O-mannosyl-transferase TMTC3 (EC 2.4.1.109) (Protein SMILE) (Transmembrane and TPR repeat-containing protein 3)	TMTC3	Homo sapiens (Human)	915
NP_861448.2		A8K321	A8K321_HUMAN	unreviewed	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)		Homo sapiens (Human)	899
NP_001316692.1,NP_861451.1	NP_861451.1 -> P10072-1,NP_001316692.1 -> P10072-2	P10072	ZN875_HUMAN	reviewed	Zinc finger protein 875 (Krueppel-related zinc finger protein 1) (Protein HKR1)	ZNF875 HKR1	Homo sapiens (Human)	659
NP_861452.2		Q7Z388	D19L4_HUMAN	reviewed	Probable C-mannosyltransferase DPY19L4 (EC 2.4.1.-) (Dpy-19-like protein 4) (Protein dpy-19 homolog 4)	DPY19L4	Homo sapiens (Human)	723
NP_861452.2		A0A024R9F2	A0A024R9F2_HUMAN	unreviewed	Dpy-19-like 4 (C. elegans), isoform CRA_b	DPY19L4 hCG_2008460	Homo sapiens (Human)	723
NP_861453.1		Q75WM6	H1FNT_HUMAN	reviewed	Testis-specific H1 histone (Haploid germ cell-specific nuclear protein 1) (Histone H1.7) (Histone H1t2)	H1-7 H1FNT HANP1	Homo sapiens (Human)	255
NP_861453.1		A0A140VK96	A0A140VK96_HUMAN	unreviewed	Testis secretory sperm-binding protein Li 223n		Homo sapiens (Human)	255
NP_001317226.1,NP_861454.2	NP_001317226.1 -> Q6ZMI3-2,NP_861454.2 -> Q6ZMI3-1	Q6ZMI3	GLDN_HUMAN	reviewed	Gliomedin [Cleaved into: Gliomedin shedded ectodomain]	GLDN COLM UNQ9339/PRO34011	Homo sapiens (Human)	551
NP_001318005.1,NP_861455.1		Q7Z601	GP142_HUMAN	reviewed	Probable G-protein coupled receptor 142 (G-protein coupled receptor PGR2)	GPR142 PGR2	Homo sapiens (Human)	462
NP_000209.2,NP_861463.1	NP_861463.1 -> P51787-2,NP_000209.2 -> P51787-1	P51787	KCNQ1_HUMAN	reviewed	Potassium voltage-gated channel subfamily KQT member 1 (IKs producing slow voltage-gated potassium channel subunit alpha KvLQT1) (KQT-like 1) (Voltage-gated potassium channel subunit Kv7.1)	KCNQ1 KCNA8 KCNA9 KVLQT1	Homo sapiens (Human)	676
NP_001268670.1,NP_001268671.1,NP_008950.1,NP_861515.1,NP_861516.1	NP_008950.1 -> O00762-1,NP_861515.1 -> O00762-4,NP_861516.1 -> O00762-3	O00762	UBE2C_HUMAN	reviewed	Ubiquitin-conjugating enzyme E2 C (EC 2.3.2.23) ((E3-independent) E2 ubiquitin-conjugating enzyme C) (EC 2.3.2.24) (E2 ubiquitin-conjugating enzyme C) (UbcH10) (Ubiquitin carrier protein C) (Ubiquitin-protein ligase C)	UBE2C UBCH10	Homo sapiens (Human)	179
NP_001273597.1,NP_001273598.1,NP_001273599.1,NP_001273600.1,NP_001273601.1,NP_001310819.1,NP_001310821.1,NP_001310822.1,NP_001310828.1,NP_861522.2	NP_001273600.1 -> Q4L235-4,NP_001273601.1 -> Q4L235-3,NP_861522.2 -> Q4L235-1,NP_001273597.1 -> Q4L235-2	Q4L235	ACSF4_HUMAN	reviewed	Beta-alanine-activating enzyme (EC 6.2.1.-) (Acyl-CoA synthetase family member 4) (Protein NRPS998)	AASDH ACSF4 U26 HSPC318	Homo sapiens (Human)	1098
